Data; Group; Nome_POD; APT
sex 03 mar 2023 16:42:50 -03; Group 1; redis-67db9bd79b-z92fj; 1.87
sex 03 mar 2023 16:42:51 -03; Group 1; redis-67db9bd79b-z92fj; 0.81
sex 03 mar 2023 16:42:52 -03; Group 1; redis-67db9bd79b-z92fj; 0.90
sex 03 mar 2023 16:42:54 -03; Group 1; redis-67db9bd79b-z92fj; 0.97
sex 03 mar 2023 16:42:55 -03; Group 1; redis-67db9bd79b-z92fj; 0.82
sex 03 mar 2023 16:42:56 -03; Group 1; redis-67db9bd79b-z92fj; 0.81
sex 03 mar 2023 16:42:57 -03; Group 1; redis-67db9bd79b-z92fj; 0.93
sex 03 mar 2023 16:42:59 -03; Group 1; redis-67db9bd79b-z92fj; 1.05
sex 03 mar 2023 16:43:00 -03; Group 1; redis-67db9bd79b-z92fj; 1.25
sex 03 mar 2023 16:43:02 -03; Group 1; redis-67db9bd79b-z92fj; 0.91
sex 03 mar 2023 16:43:03 -03; Group 1; redis-67db9bd79b-z92fj; 0.79
sex 03 mar 2023 16:43:04 -03; Group 1; redis-67db9bd79b-z92fj; 0.89
sex 03 mar 2023 16:43:05 -03; Group 1; redis-67db9bd79b-z92fj; 0.93
sex 03 mar 2023 16:43:07 -03; Group 1; redis-67db9bd79b-z92fj; 0.84
sex 03 mar 2023 16:43:08 -03; Group 1; redis-67db9bd79b-z92fj; 0.90
sex 03 mar 2023 16:43:09 -03; Group 1; redis-67db9bd79b-z92fj; 0.80
sex 03 mar 2023 16:43:11 -03; Group 1; redis-67db9bd79b-z92fj; 0.88
sex 03 mar 2023 16:43:12 -03; Group 1; redis-67db9bd79b-z92fj; 1.26
sex 03 mar 2023 16:43:14 -03; Group 1; redis-67db9bd79b-z92fj; 0.87
sex 03 mar 2023 16:43:15 -03; Group 1; redis-67db9bd79b-z92fj; 0.94
sex 03 mar 2023 16:43:16 -03; Group 1; redis-67db9bd79b-z92fj; 0.95
sex 03 mar 2023 16:43:18 -03; Group 1; redis-67db9bd79b-z92fj; 0.91
sex 03 mar 2023 16:43:19 -03; Group 1; redis-67db9bd79b-z92fj; 1.18
sex 03 mar 2023 16:43:20 -03; Group 1; redis-67db9bd79b-z92fj; 0.74
sex 03 mar 2023 16:43:21 -03; Group 1; redis-67db9bd79b-z92fj; 0.74
sex 03 mar 2023 16:43:23 -03; Group 1; redis-67db9bd79b-z92fj; 0.82
sex 03 mar 2023 16:43:24 -03; Group 1; redis-67db9bd79b-z92fj; 0.78
sex 03 mar 2023 16:43:25 -03; Group 1; redis-67db9bd79b-z92fj; 0.74
sex 03 mar 2023 16:43:26 -03; Group 1; redis-67db9bd79b-z92fj; 0.77
sex 03 mar 2023 16:43:27 -03; Group 1; redis-67db9bd79b-z92fj; 0.74
