Data; Group; Nome_POD; APT
sex 03 mar 2023 16:44:25 -03; Group 1; vote-79787c6c8b-sbggz; 0.82
sex 03 mar 2023 16:44:26 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:27 -03; Group 1; vote-79787c6c8b-sbggz; 0.43
sex 03 mar 2023 16:44:27 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:28 -03; Group 1; vote-79787c6c8b-sbggz; 0.40
sex 03 mar 2023 16:44:29 -03; Group 1; vote-79787c6c8b-sbggz; 0.40
sex 03 mar 2023 16:44:30 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:31 -03; Group 1; vote-79787c6c8b-sbggz; 0.41
sex 03 mar 2023 16:44:31 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:32 -03; Group 1; vote-79787c6c8b-sbggz; 0.40
sex 03 mar 2023 16:44:33 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:34 -03; Group 1; vote-79787c6c8b-sbggz; 0.41
sex 03 mar 2023 16:44:35 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:36 -03; Group 1; vote-79787c6c8b-sbggz; 0.76
sex 03 mar 2023 16:44:36 -03; Group 1; vote-79787c6c8b-sbggz; 0.37
sex 03 mar 2023 16:44:37 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:38 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:39 -03; Group 1; vote-79787c6c8b-sbggz; 0.43
sex 03 mar 2023 16:44:40 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:40 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:41 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:42 -03; Group 1; vote-79787c6c8b-sbggz; 0.38
sex 03 mar 2023 16:44:43 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:44 -03; Group 1; vote-79787c6c8b-sbggz; 0.42
sex 03 mar 2023 16:44:44 -03; Group 1; vote-79787c6c8b-sbggz; 0.40
sex 03 mar 2023 16:44:45 -03; Group 1; vote-79787c6c8b-sbggz; 0.40
sex 03 mar 2023 16:44:46 -03; Group 1; vote-79787c6c8b-sbggz; 0.76
sex 03 mar 2023 16:44:47 -03; Group 1; vote-79787c6c8b-sbggz; 0.38
sex 03 mar 2023 16:44:48 -03; Group 1; vote-79787c6c8b-sbggz; 0.39
sex 03 mar 2023 16:44:49 -03; Group 1; vote-79787c6c8b-sbggz; 0.43
