Data; Group; Nome_POD; APT
sáb 04 mar 2023 15:47:22 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955642
sáb 04 mar 2023 15:47:23 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955643
sáb 04 mar 2023 15:47:25 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955645
sáb 04 mar 2023 15:47:26 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955646
sáb 04 mar 2023 15:47:27 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955647
sáb 04 mar 2023 15:47:29 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955649
sáb 04 mar 2023 15:47:30 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955650
sáb 04 mar 2023 15:47:32 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955652
sáb 04 mar 2023 15:47:33 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955653
sáb 04 mar 2023 15:47:35 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955655
sáb 04 mar 2023 15:47:36 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955656
sáb 04 mar 2023 15:47:38 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955658
sáb 04 mar 2023 15:47:39 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955659
sáb 04 mar 2023 15:47:41 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955661
sáb 04 mar 2023 15:47:42 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955662
sáb 04 mar 2023 15:47:44 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955664
sáb 04 mar 2023 15:47:45 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955665
sáb 04 mar 2023 15:47:46 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955666
sáb 04 mar 2023 15:47:48 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955668
sáb 04 mar 2023 15:47:49 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955669
sáb 04 mar 2023 15:47:51 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955671
sáb 04 mar 2023 15:47:52 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955672
sáb 04 mar 2023 15:47:54 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955674
sáb 04 mar 2023 15:47:55 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955675
sáb 04 mar 2023 15:47:57 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955677
sáb 04 mar 2023 15:47:58 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955678
sáb 04 mar 2023 15:48:00 -03; Group 1; db-684b9b49fd-sc2c4; 42.01677955680
sáb 04 mar 2023 15:48:01 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955681
sáb 04 mar 2023 15:48:03 -03; Group 1; db-684b9b49fd-sc2c4; 2.01677955683
sáb 04 mar 2023 15:48:04 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677955684
