Data; Group; Nome_POD; APT
sáb 04 mar 2023 15:48:15 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955695
sáb 04 mar 2023 15:48:26 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955706
sáb 04 mar 2023 15:48:36 -03; Group 1; redis-67db9bd79b-rftbr; 10.01677955716
sáb 04 mar 2023 15:48:47 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955727
sáb 04 mar 2023 15:48:58 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955738
sáb 04 mar 2023 15:49:09 -03; Group 1; redis-67db9bd79b-rftbr; 51.01677955749
sáb 04 mar 2023 15:49:20 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955760
sáb 04 mar 2023 15:49:31 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955771
sáb 04 mar 2023 15:49:41 -03; Group 1; redis-67db9bd79b-rftbr; 10.01677955781
sáb 04 mar 2023 15:49:52 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955792
sáb 04 mar 2023 15:50:03 -03; Group 1; redis-67db9bd79b-rftbr; 51.01677955803
sáb 04 mar 2023 15:50:14 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955814
sáb 04 mar 2023 15:50:25 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955825
sáb 04 mar 2023 15:50:35 -03; Group 1; redis-67db9bd79b-rftbr; 10.01677955835
sáb 04 mar 2023 15:50:46 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955846
sáb 04 mar 2023 15:50:57 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955857
sáb 04 mar 2023 15:51:08 -03; Group 1; redis-67db9bd79b-rftbr; 51.01677955868
sáb 04 mar 2023 15:51:19 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955879
sáb 04 mar 2023 15:51:29 -03; Group 1; redis-67db9bd79b-rftbr; 10.01677955889
sáb 04 mar 2023 15:51:40 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955900
sáb 04 mar 2023 15:51:51 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955911
sáb 04 mar 2023 15:52:02 -03; Group 1; redis-67db9bd79b-rftbr; 51.01677955922
sáb 04 mar 2023 15:52:13 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955933
sáb 04 mar 2023 15:52:24 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955944
sáb 04 mar 2023 15:52:34 -03; Group 1; redis-67db9bd79b-rftbr; 10.01677955954
sáb 04 mar 2023 15:52:45 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955965
sáb 04 mar 2023 15:52:56 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955976
sáb 04 mar 2023 15:53:07 -03; Group 1; redis-67db9bd79b-rftbr; 51.01677955987
sáb 04 mar 2023 15:53:18 -03; Group 1; redis-67db9bd79b-rftbr; 11.01677955998
sáb 04 mar 2023 15:53:28 -03; Group 1; redis-67db9bd79b-rftbr; 10.01677956008
