Data; Group; Nome_POD; APT
sáb 04 mar 2023 15:53:30 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956010
sáb 04 mar 2023 15:53:31 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956011
sáb 04 mar 2023 15:53:33 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956013
sáb 04 mar 2023 15:53:34 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956014
sáb 04 mar 2023 15:53:36 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956016
sáb 04 mar 2023 15:53:37 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956017
sáb 04 mar 2023 15:53:39 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956019
sáb 04 mar 2023 15:53:40 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956020
sáb 04 mar 2023 15:53:42 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956022
sáb 04 mar 2023 15:53:43 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956023
sáb 04 mar 2023 15:53:45 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956025
sáb 04 mar 2023 15:53:46 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956026
sáb 04 mar 2023 15:53:47 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956027
sáb 04 mar 2023 15:53:49 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956029
sáb 04 mar 2023 15:53:50 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956030
sáb 04 mar 2023 15:53:52 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956032
sáb 04 mar 2023 15:53:53 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956033
sáb 04 mar 2023 15:53:55 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956035
sáb 04 mar 2023 15:53:56 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956036
sáb 04 mar 2023 15:53:58 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956038
sáb 04 mar 2023 15:53:59 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956039
sáb 04 mar 2023 15:54:01 -03; Group 1; result-77f68799c4-jtcfz; 42.01677956041
sáb 04 mar 2023 15:54:02 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956042
sáb 04 mar 2023 15:54:03 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956043
sáb 04 mar 2023 15:54:05 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956045
sáb 04 mar 2023 15:54:06 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956046
sáb 04 mar 2023 15:54:08 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956048
sáb 04 mar 2023 15:54:09 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956049
sáb 04 mar 2023 15:54:11 -03; Group 1; result-77f68799c4-jtcfz; 2.01677956051
sáb 04 mar 2023 15:54:12 -03; Group 1; result-77f68799c4-jtcfz; 1.01677956052
