Group,CURL
Group 1,1.01678196838
Group 1,.01678196838
Group 1,1.01678196839
Group 1,.01678196839
Group 1,1.01678196840
Group 1,.01678196840
Group 1,1.01678196841
Group 1,.01678196841
Group 1,1.01678196842
Group 1,.01678196842
Group 1,1.01678196843
Group 1,.01678196843
Group 1,1.01678196844
Group 1,.01678196844
Group 1,1.01678196845
Group 1,.01678196845
Group 1,1.01678196846
Group 1,.01678196846
Group 1,1.01678196847
Group 1,.01678196847
Group 1,1.01678196848
Group 1,.01678196848
Group 1,1.01678196849
Group 1,.01678196849
Group 1,1.01678196850
Group 1,.01678196850
Group 1,1.01678196851
Group 1,1.01678196852
Group 1,.01678196852
Group 1,1.01678196853
Group 2,.01678200098
Group 2,1.01678200099
Group 2,1.01678200100
Group 2,.01678200100
Group 2,1.01678200101
Group 2,.01678200101
Group 2,1.01678200102
Group 2,.01678200102
Group 2,1.01678200103
Group 2,.01678200103
Group 2,1.01678200104
Group 2,.01678200104
Group 2,1.01678200105
Group 2,.01678200105
Group 2,1.01678200106
Group 2,.01678200106
Group 2,1.01678200107
Group 2,.01678200107
Group 2,1.01678200108
Group 2,.01678200108
Group 2,1.01678200109
Group 2,1.01678200110
Group 2,.01678200110
Group 2,1.01678200111
Group 2,.01678200111
Group 2,1.01678200112
Group 2,.01678200112
Group 2,1.01678200113
Group 2,.01678200113
Group 2,1.01678200114
